,Filter 1,ID,gruppo,età,classe,sezione,CBT_F_SPAN_PRE,CBT_B_SPAN_PRE,TOL_TP_PRE,TOL_TE_PRE,TOL16-T_tot_PRE,TOL16_ACC_PRE,TOL_VIO_REG_PRE,Raven_ACC_PRE,RAVEN_T_PRE,WM_span_PRE,WM_trial_PRE,WM_acc_PRE,PLANNING_TP_PRE,PLANNING_TE_PRE,PLANNING_TOT_PRE,PLANNING_span_PRE,PLANNING_trial_PRE,PLANNING_ACC_PRE,PLANNING_OST_PRE,PLANNING_MATT_PRE,PLANNING_MATTI_MIN_PRE,PLANNING_PERC_PRE,PWM_ TP_PRE,PWM_ TE_PRE,PWM_ T_PRE,PWM_ TRIAL_PRE,PWM_ ACC_PRE,PWM_ OST_PRE,PWM_ MATT_PRE,PWM_ MATT_MIN_PRE,PWM_ PERC_PRE,ABAS_amb,ABAS_amb_suppongo,ABAS_comscol,ABAS_comscol_suppongo,ABAS_vitascuola,ABAS_vitascuola_suppongo,ABAS_sal_sic,ABAS_sal_sic_suppongo,ABAS_tempo_libero,ABAS_tempo_libero_suppongo,ABAS_curadisè,ABAS_curadisè_suppongo,ABAS_autocontrollo,ABAS_autocontrollo_suppongo,ABAS_soc,ABAS_soc_suppongo,BRIEF_ini,BRIEF_autom,BRI,BRIEF_shift,BRIEF_regem,ERI,BRIEF_avvio,BRIEF_WM,BRIEF_pianific,BRIEF_monitoraggiodelcompito,BRIEF_organiz,CRI,CBT_F_SPAN_POST,CBT_T_SPAN_POST,TOL_TP_POST,TOL_TE_POST,TOL16-T_tot_POST,TOL16_ACC_POST,TOL_VIO_REG_POST,Raven_ACC_POST,RAVEN_T_POST,WM_span_POST,WM_trial_POST,WM_acc_POST,PLANNING_TP_POST,PLANNING_TE_POST,PLANNING_TOT_POST,PLANNING_span_POST,PLANNING_trial_POST,PLANNING_ACC_POST,PLANNING_OST_POST,PLANNING_MATT_POST,PLANNING_MATTI_MIN_POST,PLANNING_PERC_POST,PWM_ TP_POST,PWM_ TE_POST,PWM_ T_POST,PWM_ TRIAL_POST,PWM_ ACC_POST,PWM_ OST_POST,PWM_ MATT_POST,PWM_ MATT_MIN_POST,PWM_ PERC_POST,tol_tp_pre,tol_te_pre,tol_rt_tot_pre,planning_tp_pre,planning_te_pre,planning_tr_tot_pre,pwm_tp_pre,pwm_te_pre,pwm_tr_tot_pre,tol_tp_post,tol_te_post,tol_tr_tot_post,plan_tp_post,plan_te_post,plan_rt_tot_post,pwm_tp_post,pwm_te_post,pwm_rt_tot_post,plan_eff_pre,plan_eff_post,delta_tol_acc,delta_corsi_F,delta_corsi_B,delta_plan,delta_wplan,delta_wm,delta_RT_tol,delta_RT_plan,delta_RT_wplan,abas_tot,brief_tot,pwm_eff_pre,pwm_eff_ps
TOL16-T_tot_POST,,-0.14674048613891869,-0.0501773558667078,-0.2422459889094471,-0.03790636420503625,0.11218026954195887,-0.13141713884218845,0.012153047231715631,0.3637547429411983,0.15162834401909214,0.3385394104487978,-0.06923707588922358,0.037006086730115004,-0.12770202424870108,0.20297024754001292,-0.04465131243679369,-0.11060553418074695,-0.15987657754967044,0.032961698216527925,-0.020453041557590777,0.3893004450705573,0.016368451056365155,0.013892838012093825,0.043154193506939637,-0.03958918204406476,0.20750740723378416,0.05309712778465186,-0.15628380516523788,-0.07012585319347392,0.07048559556839765,0.062072491272727445,-0.035920416053312615,-0.1569730484941415,0.07140211509474187,-0.042744954091160414,-0.07693913041841172,0.14064230740666742,-0.17617960131995097,0.030882799764948097,-0.06419554382296706,-0.007138458623034556,-0.049604239231424874,0.34921207361369133,-0.15051555518231888,0.20988699400074104,-0.09391366327406096,-0.06647369757688991,-0.023720972735586297,-0.24213362317691753,-0.11786617086403767,-0.7188825181034526,-0.1925204668991244,-0.4832743360506637,-0.11510889325473662,-0.1121540156091241,-0.09404717991170175,-0.12777740204626672,-0.088167057009083,-0.12058635735298391,0.0221543309681543,-0.13244118086533946,-0.20691415912288005,-0.15528700367465673,-0.17589095399105828,-0.15773924629342745,-0.12066686063420398,0.03737406053818632,0.8443239778703783,0.7558636862711373,1.0,0.22866362252079442,-0.10232065995997827,0.08757249915390518,0.2999212236132895,-0.06174159424877196,-0.003973050257558217,0.0607253008244051,0.3951115582412686,0.162983089097966,0.22700494498258267,0.10245810956678592,0.18423432187110492,0.060914939521420804,0.14004809883961805,0.05248617438133051,0.10782432915967392,0.04651807143466769,-0.0426436116825198,0.04256281786312935,-0.010362896083493185,-0.15381765355886698,-0.09844997326532505,-0.13617893962736888,-0.16694822314227972,-0.12493091869708917,0.24678773379998503,0.3429335750448322,0.12805232062994648,0.2950073057718958,0.1767283982165677,0.3259062549073415,0.31927074608011136,-0.07207438848707916,-0.008775611847240374,0.03209268663768881,0.773153410063395,0.7325204268292861,0.9807653339369333,0.37737670743294705,0.2309852928125194,0.27850966664923177,-0.06543682383375832,-0.024720454785478557,-0.005468474713906319,0.2646810952163953,0.013921060777143225,0.22743717051446594,0.040975150707276205,0.025809311577106576,-0.16814106411828827,0.0405538653497712,0.1949472183096248,0.5630346661033873,-0.0841994856239673,-0.020256412746871774,-0.12665937993146256,-0.1508234173479982,0.1068480388942844,-0.22352213578646685
TOL16_ACC_POST,,0.04545475207161,0.1621530459394131,-0.17121828253624605,-0.08671965211320572,-0.03886792996612488,0.11083639210130364,0.05294331420013662,0.13339461665971203,0.06895153826030213,0.1318143356310019,0.16181947819572093,-0.09414531818525242,-0.009134881267764326,-0.07422871715847995,0.010596985930309829,-0.0047332762311374545,-0.011640665507148021,0.034056111622471234,-0.03128649390255905,0.08804305216405695,-0.139647720125853,-0.1836254204798119,-0.05821699089276341,-0.05666307508538943,-0.025723629397877583,-0.07660919519125063,0.00387695660244447,-0.11177318394245232,0.11169902745061575,-0.02811345440606903,-0.04132111839522295,0.009324971807742563,-0.06577660319186189,-0.04279432064688678,-0.03410320688516672,0.0010530264805808994,0.0809590219281957,0.3837497578949025,0.09325319575921434,0.2753598876537764,0.3339973610588434,0.37509390483978405,-0.09810794664171511,0.3959026723643439,0.2586854878851333,-0.0265026059021872,0.08216128019835613,0.10142146996722487,0.21201911037584428,0.0,0.036854883232795614,-6.852445276188309e-17,-0.09060150421775673,-0.06061307287503955,-0.08005685635919925,-0.19232113330289377,-0.06104921975232814,-0.14042542643874767,-0.22127671648761502,-0.277638318984332,-0.1797371610266603,-0.26144959618555724,-0.31588993242036995,-0.27825521670356596,0.031237402922669914,0.07582874057933287,0.17743442943021767,0.1911834480239423,0.22866362252079442,1.0,-0.13774632823335622,0.030170951097900075,0.03335153876193828,0.012098487882687439,0.013192834318189888,-0.033415107970327804,0.06286939631421538,-0.00953770639215426,0.006057524278724856,0.154547319939417,0.10954840616248089,0.13374807018860824,0.006840563572123777,0.051904781978174566,0.12783215590267094,0.07488760744742316,-0.028681605982079358,0.029020587047551116,0.04891490124396992,0.06874272829076876,0.05045478907905212,0.08137033623090789,0.07067260182239918,0.032783600715150046,-0.12563995004357092,0.02129259708935812,0.08345399234779995,0.10616881310330707,0.010860523509717133,0.08791727193214904,0.0716580587435269,-0.12682070690201885,-0.10012788660947017,-0.077386961420274,0.17301196342299546,0.21388723805650828,0.26435868349620234,0.11538617419144966,0.03682504324970075,0.055616233003101034,-0.015368764755046182,0.0165794944484935,0.07151228057532791,0.03553875982662106,0.004998516564259619,0.6283906380976512,-0.0949367441738362,0.024036601170125908,-0.019606466508624194,0.028623449307970644,-0.018861525360077357,0.12832364963394796,-0.02534712478921451,0.10290892490530966,0.14733665858950817,-0.22589002523139906,-0.05381548901812647,0.1544654788713135
TOL_VIO_REG_POST,,0.0013012857191955593,0.11501272696448485,-0.23698869204801887,-0.16307655461398485,-0.11097350404225272,-0.08066704956516976,-0.16012239268080491,-0.2188776756027538,-0.25975422411219806,-0.3005017979333296,-0.3660581850986895,0.45279880497050323,-0.24284395787911156,-0.1635215681775554,-0.09334224236026917,-0.04604169482731215,-0.05258463687443511,-0.06129393847685144,0.06503621656868404,0.11274311822260386,-0.025832955700032044,0.2830642732251175,-0.09281488975164237,0.12912144658429303,0.0001692292864616341,0.04266928940500049,0.0740027122434725,0.186793203303983,-0.18621345871059633,0.1405271297310772,-0.02773400766374763,0.0037818872169371426,-0.09460931017255576,-0.018408962073984302,0.022991828841807387,0.04795996758346663,-0.2286333455629963,-0.36134914798161266,-0.2168037270394549,-0.08615982089247366,-0.36270160743310725,0.16984155512168944,-0.33993588425636784,-0.1022272974475894,-0.30952647464481875,0.06628090515377534,-0.4138503458448334,-0.26182333316452544,-0.35864840488006927,,-0.297307439382861,,0.3223173212768782,0.3360879447193656,0.35804001703952193,0.15719499098415068,0.17786510745590833,0.18812889433579622,0.1657334316243181,0.16917362060461374,0.11259767050073922,0.010557209227878185,0.14234324796253878,0.13485328825795956,-0.029235724965814794,-0.19719647042193245,-0.13304069609437863,-0.019891087782830448,-0.10232065995997827,-0.13774632823335622,1.0,-0.165819849906455,-0.051999440359604125,-0.03089422440643795,-0.06919348910786705,0.051554330136660054,-0.04222316275047801,-0.06318639501823713,-0.06304970186267117,0.06537351607862273,0.27689941318551486,-0.056759066812934286,0.31692814884151965,0.0204083071341514,0.09063253396837895,0.034251266780224866,-0.07597798365139863,0.07437123542378579,-0.22630410069916126,-0.22751175365713092,-0.2860465516952283,-0.06028600238467005,-0.24597466445939453,-0.25848811524009363,0.09130394908586226,-0.22758013992939177,-0.29942324718880453,-0.3303496046623718,-0.03922100752773769,0.1663204471143149,0.14517563620259974,0.2257821982728802,0.08551888133677842,0.16350479210102004,-0.11222136471697737,-0.025429302314018486,-0.06967468358247035,0.022550932955433707,-0.038432475844662146,-0.022800940143531193,-0.055915546690195085,-0.1415453394116037,-0.0655217397041044,-0.041389267843263515,-0.014730203776960143,0.18442955020199217,0.06353006849869573,-0.04003410274125912,0.014379356331836618,-0.20162908123060014,0.09171049058006144,0.2320939717308799,-0.17809970843083245,-0.16376568063942995,-0.3836968491836496,0.2189511627664281,-0.16422406659660133,-0.10778110143236316
Raven_ACC_POST,,-0.1781533150987171,-0.1147596432729272,0.35939825633142236,0.4958241229020732,0.33402086006341036,0.42165567150148897,0.4903797638896024,0.06182628440983405,-0.005673792312345217,0.03947804566462405,0.3309182451742915,-0.31843455105994867,0.640019099500615,-0.09166403590031515,0.3249511674068351,0.2530614196834543,0.3734052124558271,-0.008552470677212336,-0.0021754901602702662,-0.33549039697740707,0.017685475645091975,-0.1357904298280931,-0.008851127254657346,0.0010682670488405574,-0.06010671029803524,-0.0734985563716879,-0.07909729133061619,-0.07870107690254476,0.07786211207677383,-0.1782730014555959,-0.035381641060756516,0.0008314635260847309,0.01875432163729978,-0.03071781257701248,-0.06935445039105542,-0.20970249311857406,0.4199570072255788,0.36356094912076553,0.5420427152501102,0.15012602223871224,0.40665636540434164,0.4216518677671201,0.11627645468312119,0.29718747882419216,0.30984135772501264,-0.15632231579795378,0.38888952286152284,-0.1753474972860044,0.3154388489923841,-0.7302967433402214,0.14314643241879993,-0.8192880303729141,0.016558414359078396,-0.1314077693095187,-0.03093641645680024,-0.14470885977661035,-0.017173086855475403,-0.089173956958252,-0.29970817981383163,-0.3490922312212806,-0.13957740883560024,-0.28221098558753693,-0.19092738844825752,-0.28361814967956706,0.3813706304157707,0.5138922390586441,0.28317880790868605,-0.18853409117906217,0.08757249915390518,0.030170951097900075,-0.165819849906455,1.0,0.07174990467441093,0.3679586841871281,0.343921888166517,0.42315720861052264,-0.23243142965290517,-0.42493287583367045,-0.41242484041068467,-0.038229921027769474,-0.1738619548733006,0.02234194226977529,-0.19910943028858363,-0.09123262931148797,-0.03405414128817909,0.22565735237378462,0.02757916714225595,-0.028428247290521888,-0.12136307417993081,0.04096582340763413,0.17574662446043646,-0.14514086828162998,0.12476339219056559,0.1035470720358697,-0.093990606781754,0.0749583099902872,-0.0341381470740559,0.010971252975574353,-0.12847848866969502,-0.370252934191627,-0.357330480994364,-0.1473613992635787,-0.11864888394430374,-0.20758447170062436,0.2697998662144796,-0.19235966304211102,0.05497882480255202,-0.2647745787204251,-0.40261162642133924,-0.3875973205241371,0.028766126833496736,-0.14358447196625226,-0.11737695596081373,-0.01994115490880256,-0.08762465641669408,-0.23805088313519662,-0.13642854033479912,0.031116613162844847,-0.0694958413122765,0.12168890699108406,0.03828169230972186,0.036457041563694656,0.023239284371913724,0.01463882205626337,0.4527345568071977,-0.20351051345423515,0.12946368873333086,0.1367245910765277
RAVEN_T_POST,,-0.45094676177405174,-0.12308454668737175,0.035331135621280936,0.12735939954492698,0.10559726620321529,-0.18685183148140663,-0.015360419722087952,0.03718216808405465,0.28743802114397526,0.19080741115029487,-0.1497337117004431,-0.005204460182052892,-0.06134571596104228,0.2209220920204305,-0.06480744423954322,-0.09157289540122873,-0.12570221261408432,-0.07292818360176212,0.08025231641166326,0.2141736005459228,-0.06797092064180449,0.0060986655991078515,-0.12666843157894245,0.11565814150910235,-0.06956564865286803,-0.10841177680787159,-0.0021340418773876596,-0.014979612145080444,0.015028493120707333,0.0004287061226945704,-0.019677529216457015,-0.04611487519930618,0.07622092349948423,-0.035088835225290944,-0.03819039481528881,-0.06843024400195787,-0.131171704328784,-0.09797828073014271,-0.14494364784910208,-0.09421923560501586,-0.12669935531010681,0.0657683164502855,-0.20046754777715245,0.11604548198447522,-0.2466641074685958,0.17324568508218377,-0.16070505581433142,0.08130339319713192,-0.3034677313112712,-0.4454140680005291,-0.14606636754342756,-0.686318099002402,0.015200779908729097,-0.020990593155606044,0.023828977295001264,0.08038392814119513,-0.023619173904730825,0.03052821561396959,0.09871575955020423,0.17036718410495064,-0.004225958575648063,0.12157326503447388,0.11866699457525876,0.11004553080375512,-0.2985473981337105,-0.05119636791790451,0.28608534301688177,0.18654836010004708,0.2999212236132895,0.03335153876193828,-0.051999440359604125,0.07174990467441093,1.0,-0.024442649694958404,0.01806992239879257,-0.024821694101565425,0.3063263307761429,0.1784203911131292,0.22011834419201762,0.05580945617640033,-0.0011955176973534897,0.01829210864268919,-0.014134124432597421,0.03952328717013559,0.017367756582918274,-0.09423102999761161,0.25744249771844463,-0.2580988365407846,-0.0999965912015389,-0.2935387367456957,-0.27659973578311475,-0.14992847162939169,-0.30640777613644987,-0.30836324762491457,-0.0003685216132489243,0.05341705800083255,0.23536790551744288,0.17009510246518025,0.014989061428726287,0.1772744822828564,0.14161266318778054,-0.1049747755624104,-0.08371483118912026,-0.11665168193484199,0.2779422428518479,0.19574984832377065,0.29063524756691894,0.3123918953267478,0.20382964123241573,0.24491869939952318,0.19196919327355252,-0.17747744181029054,-0.10465732384596864,-0.00029159695801974056,0.03687880207019288,0.14324530359727192,-0.05044124830224864,-0.03664375192473475,0.03519912780210871,-0.16039491351562882,0.08987883523845897,0.09413983360729167,0.0762178792048292,-0.022192784760560025,-0.22461221067700568,0.08073393402035303,-0.0058145616941662065,-0.17484507042575792
WM_span_POST,,-0.24938433853788963,-0.19257375703541288,0.25404152345619385,0.3594999375993989,0.15370417992438024,0.16031796311463575,0.19766713332801833,-0.09726102761377718,-0.08973428790295242,-0.1187748693426745,0.21092360466423443,-0.22886589287537695,0.2727552816479309,-0.16008085429844016,0.154940106339793,0.09375445573581365,0.19705467035950577,0.008142359697977546,-0.01742218686900729,-0.28241928177041276,-0.14377816360249726,-0.21097738661911045,-0.039207911944449246,-0.10132582076020234,-0.05259511277660176,-0.05686268175681156,-0.02570917192082059,0.06999283009376815,-0.07050524043140692,-0.08384804987103017,0.0574021973292817,-0.023049481456081333,0.07697211904419377,0.044541914125035297,0.020329550849292922,-0.08819918792037004,0.3475814356427156,0.18065603047168474,0.36315031310855367,0.19692937331232044,0.12682686310833885,0.08782786991173898,0.0443484625544036,0.0819756654943405,0.09198832818137816,-0.2777777777777777,0.12370190167378746,-0.22235285214379638,0.0877401694041729,-0.8703882797784892,0.06175562594623507,-0.9271726499455306,0.07421492581688759,0.03873799191657543,0.09646963046243766,-0.02564765914659336,0.012660100135247949,-0.006803317653399953,-0.0992743545543102,-0.06566326905350751,-0.0018265577484418826,-0.07364132365685994,-0.11650662905872326,-0.07128460750926842,0.1696981683885551,0.23632070108647632,0.054981662163225774,-0.175394532702691,-0.06174159424877196,0.012098487882687439,-0.03089422440643795,0.3679586841871281,-0.024442649694958404,1.0,0.9225443110544188,0.7182507050414041,-0.2179845300027701,-0.28962194113100725,-0.2944948478821684,-0.05050910137338007,-0.19886400018856704,0.0014975311088281083,-0.21835050045159585,-0.18114447456519164,-0.06956331370111155,0.23199992957467214,-0.06478138421479807,0.06376701222929668,-0.1424299579208776,-0.0362101993613694,0.005853262469906243,-0.07024498045521049,-0.0006098041371731808,-0.018849046253086782,-0.10691189498406549,-0.05891829227094727,-0.07739615692296173,-0.09512129454671102,-0.12250156777926897,-0.3158931489191285,-0.2856295014126746,-0.0054578283352511164,-0.05189248670833904,-0.13367161313839815,0.09809823871896695,-0.16238307131811056,-0.04563039574051686,-0.2726995185868722,-0.3695187867939324,-0.3601594522683599,-0.15764742135657356,-0.21836411193212055,-0.20781758022002253,-0.024721333821203673,-0.1731751358139577,-0.1571225299410158,-0.03072991541009665,0.042192203770112055,-0.14741112246334526,0.020084002467827225,0.4526045759485205,0.045387784983823676,-0.02851698425787912,-0.08110642985873923,0.24227434890656388,-0.021730305177734752,0.11282294016461451,0.05393838084046305
WM_trial_POST,,-0.2550819926901486,-0.12421095671672013,0.2276147523977323,0.34298239886441534,0.1299750291692194,0.13711034646044507,0.17667412872475666,-0.10574489288006153,-0.12477269701546134,-0.1447654846875805,0.16126373675236116,-0.2011639235643998,0.2795133801606424,-0.0808927938028732,0.14629696069758238,0.11658702428358862,0.15309167725309542,-0.01995298083079819,0.011162969760292216,-0.26883653173618083,-0.10115962869776617,-0.15779104110153216,-0.002405733029149384,-0.10984769604577785,-0.030862101229597292,-0.015346897152124285,0.00845490342232602,0.0315110547261843,-0.03180163036895566,-0.04478410235236222,0.06801691767555654,-0.02471733833211886,0.07771480314280493,0.05659944875240474,0.029148526872178334,-0.08370953661351871,0.2842666059012799,0.11660591138021079,0.31513983707274645,0.13235684343645257,0.12423257177646735,0.051502620262460455,0.0012414496559500342,0.05514688209866979,0.05894420827478743,-0.25775719110001505,0.0787491921607311,-0.24944403890308506,0.04550443494789097,-0.7745966692414834,0.020683941288670904,-0.9271726499455306,0.0743284488439411,0.0675886332384978,0.10988243404896958,-0.018202698822853716,0.012658392842849525,-0.0027229275068316717,-0.09139149122609,-0.04582584505678247,0.03639153309811913,-0.04727742349391305,-0.09428269524725345,-0.043685959364617014,0.1344611537627737,0.21161118423079425,0.09742531510478487,-0.12470285860208055,-0.003973050257558217,0.013192834318189888,-0.06919348910786705,0.343921888166517,0.01806992239879257,0.9225443110544188,1.0,0.6118597633830161,-0.14901568638267534,-0.19502880724921534,-0.19881106197365592,-0.03122139794727504,-0.0937245442274005,-0.004892023539802465,-0.10153017545343594,-0.09722404821188829,-0.04485936114663523,0.15449314096521283,-0.03522518617082533,0.03404899923033373,-0.16619524837628158,-0.1004450856991836,-0.07533886384165184,-0.08366677776836384,-0.06735927952995091,-0.09412022363987343,-0.11690115289582699,-0.06832175071580894,-0.10865388726278159,-0.12234157972909554,-0.12294777571704742,-0.2772658156398704,-0.2455286572487385,-0.009131431020613645,-0.009248935823068133,-0.06621218179453683,0.13858115605208002,-0.10489304048955905,0.009910286940510287,-0.18433744758067502,-0.2543064812765086,-0.24480112310126056,-0.11948586601589332,-0.26106670508315244,-0.21724224355719732,-0.03209394936077708,-0.08983542916920718,-0.11714901611314564,-0.035416720235472335,0.03810618201318421,-0.06326716423796917,-0.03524254585695213,0.39867504637899154,0.11590328655871827,0.03610577331338531,-0.12863567464347095,0.18792932874001528,-0.0006415438772843606,0.130944130193732,0.039950021969500434
WM_acc_POST,,-0.2677774814606136,-0.30464101901545765,0.3121755541132609,0.39875672202928564,0.3069801214942461,0.256246276315801,0.28541742752259214,-0.06862686468948516,-0.060362570034796253,-0.08211043506878593,0.12886385153346228,-0.24780110423889729,0.17132942468004705,-0.2793576908260564,0.30949608263641576,0.27037298899826456,0.35528241599801574,-0.028431954378779267,0.01790432335374673,-0.32804629657828627,-0.05738195878297917,-0.22963880555805494,0.006395223603528136,-0.08539741096573797,-0.0014032099719895935,-0.06014977881258798,-0.13394717640769807,0.1052965857884201,-0.10615980099032057,-0.15316129549332883,0.04486502623337244,-0.03756490714039752,0.12837975461787884,-0.018874404839352394,-0.021666617572853646,-0.08263852433509615,0.32199638640635825,0.1871167341660379,0.34039094280901794,0.2608934037706846,0.15846111212967326,0.25458895299565887,0.0013094257577321341,0.2881212596365356,0.1265254116715297,-0.23440168236202713,0.2014225891642638,-0.26988721258012943,0.17042806131432467,-0.5555555555555556,0.1938814785998328,-0.8164965809277261,-0.014287007674743422,-0.1223473765618004,-0.030651710387435138,-0.09417550056841202,-0.05191508144704738,-0.08138568085692878,-0.10795725543813145,-0.14563956604461345,-0.0807258147995365,-0.12168142968602455,-0.1792752284427212,-0.13953822380240405,0.35492597965523776,0.34436078419429933,0.20899028828643879,-0.14534516596448432,0.0607253008244051,-0.033415107970327804,0.051554330136660054,0.42315720861052264,-0.024821694101565425,0.7182507050414041,0.6118597633830161,1.0,-0.24435835899275712,-0.4373337709403744,-0.42561770135074467,0.037732217234879614,-0.12016811412916406,0.11313547467699818,-0.21900024734247503,-0.10836364514055982,0.04473302200160319,0.24849842448589757,-0.0525020671856384,0.05115867267579937,-0.18950040987335282,-0.0030556665117375927,0.13712336780644205,-0.17013150423969975,0.05579302556004684,0.06609870057148236,0.006568014658126938,-0.046051418120049925,-0.07352899691744973,-0.08423114536020791,-0.14734508107034164,-0.3547548772431229,-0.33315087631693585,0.021991060443423357,-0.11807738639763683,-0.19622597340260128,0.26729284178018997,-0.15019958234858236,0.08248991812482295,-0.29365154375247454,-0.4708903649233267,-0.4480198514927275,-0.1294166158224074,-0.22209639123721228,-0.16219843924654204,0.056568947509911656,-0.13930572466757096,-0.12684191370789774,0.022521768285723595,0.06410369883442495,-0.17096581582682857,0.12149180452028446,0.5583219088148321,0.14325312565057338,-0.05940048187460818,0.012421434143173652,0.2667936103878554,-0.11392054273715269,0.0010821127161982315,0.0022172740283922473
PLANNING_TP_POST,,-0.09560402612035579,0.05683439593005085,-0.09715099316268397,-0.11670741221578584,0.026298042880561572,-0.2755633219117227,-0.13924410179970767,0.28364177852623057,0.14243798554483905,0.27788277214902846,-0.1443521183755669,0.005498711403319366,-0.09233283136778464,0.21287991379830273,-0.1517688654725823,-0.13020601375071955,-0.255943592346452,0.0920984767294283,-0.0771279353944946,0.47123756027950825,0.06352568441241865,0.17904900725747477,0.01465327208699493,0.0433603969816039,0.0795633929231457,0.08137667505025,0.004601591232551172,-0.18750975864081576,0.1881171807625258,0.09487117869900864,-0.11587984152240595,-0.08441962463433658,-0.12758331418261576,-0.05552262125548835,-0.039796952765009073,0.4184647966781846,-0.3822129315862043,0.08519077729108884,-0.3182904974451395,0.10056824624806104,-0.1356394794984514,0.11763039960560341,-0.26246246184330496,0.06677275488634936,-0.14261636766534588,-0.18893693901971229,-0.13321851782957245,-0.16731650598665143,-0.19404492999251874,-0.39707056048699396,-0.2828359099810414,-0.2840236765946202,0.014769465958411115,0.1413933785620378,0.08380669210112322,0.11848878131663072,0.012484004041487046,0.07211214334867334,0.29158654136667556,0.15984219331712354,0.048410769410652935,0.17027597365331337,0.10066828245652551,0.162239184070859,-0.16627363184518085,-0.1583777952016487,0.21625722821996424,0.44190501457741227,0.3951115582412686,0.06286939631421538,-0.04222316275047801,-0.23243142965290517,0.3063263307761429,-0.2179845300027701,-0.14901568638267534,-0.24435835899275712,1.0,0.6061253540970158,0.7386386074762977,0.14449553838727297,0.24530965324121873,0.07968206617911838,0.1806262301096759,0.31033607871543273,0.1713951292202278,-0.2993205357943847,0.19701804506495532,-0.19554365364291632,0.20432882394268181,-0.12054386485493143,-0.13899274028617495,-0.024107956191225147,-0.15176994881554512,-0.13872938367586501,0.12633225249389793,0.2080957300479161,0.1257878713326048,0.22590301510361158,0.3266777431994806,0.3692630943219807,0.3972340072948786,-0.18107006623090813,0.02452788569315271,0.029570295002334337,0.18241243152159084,0.37992135193160476,0.38590929946680197,0.9373487218312703,0.6315508059964612,0.7429162443151134,0.2166100206837597,0.1594930037030156,0.18271015991115602,0.041928571087550374,0.27508724404672485,0.16131711226695047,0.1601789277606354,-0.021495064783801015,0.23233948839238372,-0.038052700321672926,0.013674574738790059,0.12495745142924528,0.2660961659475637,0.1408273554044117,-0.3434359413546415,0.13807645298492435,-0.08648889817078563,-0.12830930729683404
PLANNING_TE_POST,,-0.04160743295716849,0.15124830040145282,-0.1951583511071659,-0.21553030078268728,-0.14174182785525125,-0.4932993451970005,-0.3126459320865539,0.16993057051014007,0.08261885440026345,0.1649201762485628,-0.19150044658470244,0.13618758742189374,-0.22711495957792982,0.14904736168802873,-0.3229568968788043,-0.2628283636186367,-0.3818103733326962,0.15461800329102948,-0.137955688988111,0.5289092349090141,0.012424731491349176,0.13621191772923866,-0.0017527449732125957,0.038150701703053215,0.08759045331468467,0.04416288026011446,-0.024155660101803502,-0.140218768218069,0.14126670051148418,0.18397248516859038,-0.022280028548496405,-0.04920046139004696,-0.02021376237368004,-0.011733742734403625,-0.009393150938205575,0.13225827791556335,-0.4036240053423737,-0.029553968175237533,-0.3963409883624791,-0.10280930339531699,-0.22094308536733395,0.056353178095366885,-0.21817471645624656,0.07177216857101039,-0.20990187664412704,-0.2598917497107753,-0.21676499597743032,-0.09734487319586647,-0.24088397030005296,-0.539498977923214,-0.1767509488313102,-0.2870081531277093,-0.053244028768482124,0.11706044486764117,0.03855810209784557,0.018357471146752614,-0.10466595616912366,-0.04993170759541393,0.261153393495569,0.27992158671258643,0.022841143717061224,0.225541086068675,0.09712193667884297,0.19532788695451506,-0.27402469501779125,-0.3378145893670176,0.031923507867421375,0.2515542076517458,0.162983089097966,-0.00953770639215426,-0.06318639501823713,-0.42493287583367045,0.1784203911131292,-0.28962194113100725,-0.19502880724921534,-0.4373337709403744,0.6061253540970158,1.0,0.9838672153942544,0.12211971206472101,0.25593370633696055,0.06157259488842409,0.2116590604389559,0.483364051693084,0.15137460226302432,-0.5008388447837452,0.13496177844506727,-0.13183708722988802,0.4404353729234249,0.03734340937581826,-0.010515047659778972,0.08572376653699904,0.006656849152323947,0.023959913277742308,0.03960044141286391,0.09461275877817961,0.07398848718547515,0.1167352270616616,0.3484962431752541,0.48076643187877877,0.4759796079637726,-0.07863054605103144,0.187712863000396,0.19731964422239384,0.0390587817271285,0.23823679810378715,0.17163746349366307,0.6193070147698204,0.9352461593961042,0.9118988936845738,0.19364638401303003,0.3575762191042144,0.3536859267256776,0.0904946239173043,0.4762620466115839,0.14374732669416412,0.30697224238027193,-0.030181918309941668,0.3899855329962415,0.026863044213026637,-0.04320716091323629,0.041274415970701486,0.33915763098306156,0.11879725174313499,-0.3527611676210792,0.11447548138787925,-0.014596739334640415,-0.047585889046206184
